|Content|Sentiment
199|q ladilla que sigan usando las caritas  >.; y todas esas parece q tienen un retraso mas grande q no se|N
200|@joaqtor Hola Joaquín! Si buscás acceso a la API envianos un mail por MD y te contactamos con el equipo de tecnología. ¡Saludos!|NONE
201|Un mes entero moviendolo al mijo para no poder ir en el. pero bueno trabajo es trabajo|N
202|Que genial ir parada a minas|N
203|".@alefpiro ¿Nunca escuchaste la eresión ""el último orejón del tarro""? Bueno, como son más de uno son orejanos"|N
204|@Flor_pistone hola hermosa!,espero q estes bien yo me voy hacer noni q estoy cansado beso divinaaa|P
205|Me hacen quedar como un zorro lpm pero todas las minas que me nombran están re buenas matense|N
206|Que feo no hablarse mas con alguien y pasar todos los dias por la esquina de la casa|N
207|@migueldobrich gracias queridísimo ! Buenísimos la charla. La escuché esta tarde y sonreí mucho|P
208|@CarolinaAche Decirle a una dama que espere sentada no es muy gentil, pero tu comentario rebosa ironía|N
209|@grazianopascale @Arq_fmartinez el nivel de delirio en los dirigentes es preocupante por decirlo sutilmente.|N
210|me quemé las dos nalgas jajja|N
211|Bueno me fui a dormir que mañana tengo que pilotar la nave otra vez, saludos, que tengan una linda noche|P
212|Es el mejor sin duda alguna|P
213|@Adri_tranqui bajé el vidrio por que esta sucio del temporal pero era demasiado fuerte el sol y lo subí de nuevo y la saque así|NONE
214|A lo q tengo las uñas todas comidas me quedó re mal el esmalte|N
215|Mas feo que te quiebres|N
216|@kzfabi vivís de joda .. y siempre donde vas hay cerveza... no necesitamos ML ni IA para acertar eso ehh @FabianImaz @pp_uy|NEU
217|Espero que le haya ido lindo|P
218|@alefpiro ¿Te fijaste en el detalle de que los viáticos de la edila los usó para invitar a cenar a un par de amigas no edilas?|N
219|@Aquicolobanco @Ropher_ ahhhh sí, ubico, muchas gracias, es q no tenía idea de cómo se llamaba esa zona. Acabo de aprender algo nuevo.|P
220|@veronicacriado gracias a vos por la buena onda y por sumarte hasta con GIFs a la iniciativa.|P
221|Seria tan feliz si se me va el dolor de cabeza de una vez|N
222|@ignacioalcuri acá en vez de meet n greet se podría hacer Meat n greet con un asado de por medio|NEU
223|@lilovilaplana Gracias por Compartir hermosas fotos|P
224|@mister__lemon L'Oreal fabrica tb productos para hombres. Pero el grito de indignación que habría si hubiera un premio sólo para hombres|N
225|@Anaterran @victorita_fest @Nifunifa4 el año pasado no dio muchos|NONE
226|@nunez_rodrigo @SushiPopARG Hola Rodrigo! Por favor envianos tu mail de usuario y te derivamos con el equipo de atención al cliente.|NONE
227|Si me pagaran por fumar tendría la vida resuelta, pero desgraciadamente tengo q pagar para fumar|N
228|Yo no tengo familia soy buerfana|N
229|@pbuydid Es muy importante q haya hombres tamb como tu caso, q se suman a la campaña contra la violencia.|P
230|@TipicaLoca se ve que hoy no es tu día...que termine rápido|N
231|@eZuajii_ tan al pedo estás para hacer esa mierda de inspeccionar elemento? Si tan real es andá a tu celular y pasa screenshot|N
232|Me pierdo la ultima fecha|N
233|en teatro es puro bardo ya toy perdida chicos aiuda|N
234|Extraño el ir a quedarme a su casa un día antes del campamento para irnos juntos!! Que tiempos!!|NEU
235|@mister__lemon Taxistas, empleados del gobierno, familiares de Martínez y Dourado... @LeoVeigaSanchez|NONE
236|Me siento débil No rindo como hace DOS PUTAS SEMANAS. No puede ser la concha de mi madre. No puede ser.|N
237|.@LeoVeigaSanchez La opinión es contundente. Y no parece discriminar por partidos|NEU
238|@BeeeluPereez no, porque te portas mal|N
239|@MariaFederica8 @M_Mandariin vamo a tomar un mate depresivos de merrda|N
240|Es así, siempre que me gusta alguien vive en el culo del mundo jajajaja harto de fracasar|N
241|¿Quién es el peor de SA? Voten @Mquuro @xJuanDiz @ZockClient|NONE
242|porque no quiere llamada?  fav si sabes de quien hablo|NEU
243|Todo el mundo me dice que soy re enana en los bailes, yo no entiendo, si estoy yendo con championes de plataforma|N
244|@dannyviLe Si el propósito es erradicar las armas de la calle, el método es eficaz y eficiente. No sé si justo @dlarrauri|NEU
245|@dannyviLe Una variante moderna sería que vale la pena hablar bien, así cuando puteás tiene mucho más efecto @mvdsister|NEU
246|@carinanovarese @danieldaners la derecha de este país duerme ! ya tienen que ir saliendo para ser observadores en esas elecciones !|N
247|@_anatabeira ya tengo eeriencia en desarmar ! pero este es el primero que no lo dejo desarmado...|NONE
248|@josilopez_ @0hmyvolunteer ta voy a llorar, quiero más películas iremos a ver más de jen, pero no será lo mismo, no hay más thg|N
249|"@abbu25 jaja muy buena ! el tipo le dice al hijo q no está preparado y la gente lo votó como ""el"" candidato !"|N
250|Tengo hambre de la tonelada de comida que cocina para mi mamá todos los fines de semana|P
251|Nunca hablamos por privado, 1era vez que lo hacemos y es porque me mande la cagada del día.|N
252|Si se enoja bueno ya no corre mas esa de callarme lo que siento. Estoy re sincera y eso te duele|N
253|ya se olvido de lo lindo q la pasabamos , manuel tenes que crecer vamoo q tenes casi 20 años no podes pensar en ella ya|N
254|@dra_eutanasia es correcto. Muy bien vos, hay que seguir así! Habrá que meter un asadito!|P
255|@susanagkp @gracesusan1958 @maqui13 si es así esta perdonada !|P
256|Simplemente tengo una lesión en el talón, pero tengo que hacer recuperación igual estoy bien|P
257|@RufinaCamejo Si fuera mal pensado, diría que es un arreglo entre el pintor y ellos para cobrar más @CesarAMartinezR|N
258|@cuervotinelli Buen día Papá !! , recién me levante...  QUE VERGÜENZA POR DIO!! Onda @charlotte_chc TREMENDO , me voy hacer un café...|N
259|El tiempo está conspirando para que yo no engorde! Es la segunda vez que se larga la lluvia cuando voy saliendo a comprarme bruto postre|NEU
260|@jpalummo hogares cómplices no es el mejor término. Sufren la Violencia en Silencio por Generaciones. No denuncian.la tienen naturaluzada|N
261|Tengo una nueva mejor amiga y se llama mandala, me estaria alegrando el finde o casualidad el dia de la despedida de soltero|P
262|@Claudiosk_23 aguanten las canas en los hombres, deja de negarte! lo de calvo si ta complicado... jajaja|NEU
263|@mechibasso Necesitar se necesita. Claro que hay gente que piensa estar por encima de esas minucias burguesas @Cybertario|N
264|Extraño mal a la enana vo lpm no se ni como esta|N
265|@cuervotinelli Papá me llamas ?? 095327750 ... No me siento muy bien ahora , toy como triste...|N
266|@alitamontevideo como estas Ali ,me parece de muy mal gusto ,te cuento algo hoy se inaugura en Paysandù una peatonal de una cuadra|N
267|@santiagochirico ñery siempre fuiste uno de los uno , solo que vos no tenias la confianza para darte cuenta|P
268|@guillevaldes Que lindo está @cuervotinelli hoy todo de Azul , alguna vez te dije que vos SOS La Madrastra Perfecta  bella mujer!!|P
269|@RufinaCamejo ¿arte?¿religioso?¿tener?... ¿cambiamos de tema ya? Pensé que hablábamos del cuadro. @mister__lemon|N
270|Mañana tengo que ir a visitar a mi primita hermosaaaaa|P
271|Claro @SarahnChile El networking y creación de contactos siempre ayuda para futuras oportunidades de negocio y trabajo|P
272|@candetinelli veo que me desactivaste los comentarios en las fotos de instagram ... Yo igual te quiero Lele|NEU
273|Jessica me hiso cambiar el perfil de wspp -. Y poner una foto con ella|NEU
274|@Natt985 #ViernesDeComidaChatarra en mi laburo es así|NEU
275|mi hermana es mejor que la de todos usteedes jeje|P
276|Agustín marco mi vida, la cambio por completo y eso no me lo voy a olvidar nunca, GRACIAS|P
277|@__josejuan__ @jneira suponiendo que la terra este cableada en el tomacorriente de la pared|NONE
278|Cuando yo intento creerte te burlas y mientes de nuevo|N
279|@BrunoVuan Vos sos mucho más eerto que yo. Yo soy solo un amateur (pero convencido, eso sí).|NEU
280|Aveces siento que no le caigo bien a mis seguidores ,aveces son tan negativos y malos|N
281|@LaloCosta96 Esta bueno que cites el tw, porque cuando ella entre sabes que va a entrar a tu perfil y va a ver esto|P
282|ahora q se terminó #GilmoreGirls hasta el 25, le meto a #Bones... porq siempre es necesario estar mirando algún capitulito|NEU
283|@AdictosLali muyy No sabíamos el gran valor de compartir esos momentos tan lindos...y ahora, nos queda solo el recuerdo..|N
284|Creo que soy la única que nunca se ganó la entrada para jaque jaja|N
285|toy enamoradaaaaaaaa que ovy a hacer con tanto amor para dar cuando mi novio ta re dormido ?¿ matu ven a mi|P
286|@Criya59 que lastima me lo perdi ,esta mi hijo mirando tv y mi internet anda malisimo para poder ver el programa en la compu|N
287|@DanielaPirezFie @jnmet La foto está excelente, pero no se puede creer todo lo que se lee en las redes Espero no haya hecho mucho daño.|NEU
288|Me acabo de enterar que @zotero ahora tiene free solo 300 MB y hay que pagar por almacenamiento|NONE
289|@Alphasniper97 amigo... soy de uruguay... la verdad que aca es complicada la economia.pero de llegar a la ps4 espero cruzarme en batalla|NEU
290|Extraño mucho el parque de ute|N
291|@cuervotinelli PAPÁ ME VOY A DORMIR UNA SIESTA ASÍ DESPUÉS TE VEO A LA NOCHE, tu nieta está en mi cama toda despatarrada ...|P
292|Hola @cminana ! ¿Qué tips darías a los freelancers que quieren capacitarse en #SocialMedia? ¿Qué herramienta/curso online recomendarías?|NONE
293|@eljabavinero @Jonatute Ojalá lo encuentres o que por lo menos lo haya agarrado una familia que le de amor.|P
294|@grisel_ok si hermoso y esta muy agradecido|P
295|@mister__lemon Tenés que conseguirte un estudiante y ponerlo a hacer una Tesis sobre Twitter (en la FCS de ser posible|NONE
296|@amartino mañana sobre que vas a hablar? Sobre los puertos de la nueva MacBook pro.. ?|NONE
297|@ToiaMignone busca un tutorial...si no hay es xq no se puede! para mi muy elevada la pregunta|N
298|lo peor de salir a las 7 es no disfrutar el dia|N
299|@MartinParedes90 No hay necesidad. Hay un par de trucos que te permiten verlos. Claro q para eso te tiene q interesar @mister__lemon|NEU
300|Da en la vida es facil|N
301|@FSOGArg @lulopilato @michaelbuble Es muy triste... Yo me enteré el jueves de noche, en Argentina ya se sabía..|N
302|@cyberplant no es esa. Pero ves? el pin más común es un montón de tiempo para un café.|NEU
303|Disfrutando en Uruguay...Ahora esperando a que empiece #LoMejorDeOT en tve internacional|P
304|Lo bueno de vivir con dos hombres es que el acondicionador dura mucho mas|P
305|Un dinosaurio entero me comeria, morire de hambre, oh dios no lo permitas, soy muy jovencita|N
306|@gabouy pero antes si era asi es parte de nuestro barranca abajo haber perdido eso|N
307|Tengo que reconocer que es imposible que Lio me conozca o leea algun mensaje. Y eso me pone espantoso|N
308|Todos son retwitteados y yo nunca|N
309|El miedo que generó fue impresionante.|N
310|@Lascosas690 EXCELENTE lo de Axel contando como se termina con DELINCUENTES en fútbol. ¿Cuándo repiten programa para grabar y amplificar?|P
311|"@J_B_Rodriguez @mariansugarci Que nos pasen la ""fórmula mágica"" así hacemos lo mismo!!"|NEU
312|@lorenacionaaaal jajaajja soy mas bueno aparte lo que yo haga o deje de hacer no tiene nada q ver con la persona que este jajaja es chica|NEU
313|@Nicolasalvarez0 @pmhvega si votó en Blanco o Nulo le terminó regalando las mayorías parlamentarias al FA|N
314|90 oye, tu me caes de 10! jajajajja tu nombre me dio ganas de escribir así no se pq. La mejor con vossssss|P
315|@SanchezMassi me parece que queres perder feo|N
316|El asesinato nuestro de cada día... Pero, eso sí, Vázquez está muy contento con Bonomi.|N
317|@Librumface Para trazar estrategias suele ser necesario tener una razonable seguridad de para qué lado va a patear el contrario|NONE
318|Encima tengo muchas fotos juntos|NEU
319|@afigue2010 muy divertido @martinbossi en @desayunos12... humor y espontaneidad... de los más talentosos de la vecina orilla...|P
320|mis dias ya eran reeee aburridos, imaginate ahora sin celular|N
321|Enere sociología con 11 jajajja va a ser la única en todo este profesorado de seguro ! re feli|P
322|"Ah 8 Personas Le Pregunte Que Me Hagan El 2 No iban a pasar mas de 1 hora y media pero Ta Nadie ""Puede"""|N
323|De mañana hasta el miércoles estaré de campamento, así que perdón si no respondo el MD, estoy inactiva, etc. Es que no dejan llevar compu|NONE
324|Ganas de pasar todo el día acostada como ayer me sobran, pero tengo clase|N
325|@Malabrigo25 Las sorpresas de Pandora no eran muy agradables; yo, en cambio, sólo doy sorpresas agradables|NEU
326|@QuemasDePasto es el autor favorito del Seba, bo! más respeto!|N
327|@beeeel12 hubiera ido igual podía hasta las 4|NEU
328|#AbrahamMateoEnUruguay @AbrahamMateoMus Va a ser 4 años que soy abrahamer, y ni siquiera lo pude abrazar. Que triste es mi vida|N
329|Col siempre me gana en las discusiones de bobos que tenemos, eso confirma lo boba que soy ja|N
330|@JulianeroSoy no te amargues ojala que aparezca y si no bueno|NEU
331|@RufinaCamejo Comprando ropa en el barrio chino en Los Ángeles, ni inglés hablaban @dannyviLe|N
332|lo que daria por darle un abrazo a mi vieja|P
333|@Alfredo_Bruno Lo que es no saber... es la herencia maldita de mis padres que querían que estudiara algo útil|N
334|@Alfredo_Bruno Mi formación científica me hace ver un vaso inadaptado a la realidad|N
335|@mister__lemon Me parece que está prohibida la importación. Debe ser como la marihuana. Podés usar pero no comprar @progresismouy|NONE
336|@mister__lemon No sabía que los cigarrillos electrónicos estaban prohibidos @progresismouy|NONE
337|.@macielguillermo Guillermo, avisale a las Naciones Unidas que dice Bonomi que los datos que dan están equivocados|N
338|@gbudino @cutcsaok @Dmartinez_uy seria interesante que Cutcsa entonces libere sus datos, que en el fondo son de todos|N
339|Aunque intento no ver todos los episodios seguidos porque ya se acaba|NONE
340|Tengo el labio cortado a la mitad el de abajo|N
341|@mister__lemon Seguro que tiene un sólo pulmón, como todo el mundo.|NEU
342|@federicod Es posible. Quizá en realidad es la tendencia de la derivada segunda. La polarizabilidad de la seguridad|NONE
343|¡Llegamos a los 8000 seguidores! Gracias por acompañarnos en el camino del trabajo independiente. Sigamos creciendo juntos #freelancer|P
344|@AntoTamilia @Uber_UY ajaj como esperaba tu comentario, parece joda, no es lo mismo de antes?|N
345|@alvrod Nunca apuesto cuando la probabilidad en contra mía es 1|N
346|@Vecort1577 O en la misma al otro día|NEU
347|@grazianopascale Sí, es increíble lo que está diciendo. Incluso que su gestión se compara favorablemente con la del FBI @LeoVeigaSanchez|N
348|@alimarve Trasladarte en coche con chofer, tener guardaespaldas y ganar un excelente sueldo ayuda @federicod @LeoVeigaSanchez|P
349|@UruAlejandro Me dicen por la chicharra q Obdulio en el año 49 hizo una huelga reclamando dchos de los futbolistas. O sea, segunda vez.|NONE
350|@mister__lemon Excelente idea. O, por lo menos, que no pudieran hablar más de una hora|P
351|Bonomi esplendoroso en su ejemplificación personal del índice de Dunning-Kruger|N
352|Hoy hace un mes que están juntos. Cuanto los extraño,pero están en un lugar mejor|NEU
353|Los verdaderos hinchas de #Nacional no perjudicamos nuestro club, no insultamos adversarios. Alentamos a los nuestros, eso #EsNacional|P
354|¿Qué tipo de proyecto de diseño es tu preferido @Marinachan555 ? #DíaDelDiseñadorGráfico|NONE
355|@gustavohlopez Cebolla que use nuestra camiseta celeste abajo de la roja y uds. compren camisetas de los cuadros europeos para todos !!|NEU
356|@2891891cap aaaaaaah bueno algun dia igual te vas a anotar en la mia vas a ver. Ya voy a caer con tacos de 30cm|NEU
357|@letifcosta yo salía viernes sábado y domingo ! pero ya esto muy viejo pa esos trotes !|N
358|entonces si estás así es porque querés, xq sino queres me escribis y liiiiiisto|N
359|@smallxespos ay que linda q soss, vos iguaal!! Es una bebita lo q pasaa, mi user es el apellido de Axel y Celeste|P
360|Alguien que me hable porfa, no me quiero ir a dormir|N
361|Paaa en las imagenes de los que entran a declarar hay uno que se re parece a mi compañero me muero firme|N
362|@elojodeava 1cm es margen de error!|NONE
363|@elojodeava Basta balalaika, enseñanza laica viña etrusca añeja. La lleva o la deja. Si no es la que busca, plástica katiuska|NONE
364|Te banco! Jajaja no estoy enojado contigo ni ahi te quierooooooo @AgustinINeedYou|P
365|Que bueno cuando terminas el día pensando: que bien me salio todo! chin chin por muchos días así|P
366|@sara17almada @p0nja jaja hay que andar siempre limpito y arregladito por las dudas !|P
367|Que deje de llover que yo estoy solo|N
368|@PabloCardelino ¿Esto es joda? Espero que lo que suben al camión sea distinto de lo que descargan @LeoVeigaSanchez @JMilei|N
369|@LeytonLujan @TipicaLoca @javielmast cuando era chico mi mama me mandaba al almacén a buscar 3 cosas y me olvidaba de una seguro ...|NONE
370|@cuervotinelli Papá estoy muy contento !! , voy hacer el curso de producción televisiva que dictarán @elchatoprada y @hoppefede , besos!!|P
371|no puedo entrar a terra|N
372|Hoy pasamos re lindo con la chicas, jugamos a las cartas hasta re tarde y nos morimos de risa|P
373|@sermex2006 ¡Hola! Hay más criterios que el puntaje únicamente Eran 10 preseleccionados para votar entre el público. Saludos!|NONE
374|@letifcosta @perezfedullo traduciendo es un imbécil !|N
375|@nicomarone @salocinuy algunos llegamos a ese resultado después de un arduo trabajo y consulta previa con calculadora !|NONE
376|@nicomarone @salocinuy aprendido y archivado ! después salió otra del mismo tipo y fue fácil y otra de otro tipo pero básicamente igual..|NONE
377|Se dan cuenta de que en 3 meses cumplo los 20? estoy vieja loco|N
378|estoy muy cansada y muy mal como para estar hoy en twitter|N
379|Estoy re triste por el Cappelli|N
380|@MhBazzino10 Hola María Helena!!! Muchas gracias amiga. Mañana iniciamos con mucho gusto con la info desde aquí. Abrazo grande|P
381|@GuilleT @Improfit Hola! Estamos trabajando para sumar opciones. Podés recomendarnos restaurantes!! Saludos!|P
382|@Loquilla_Si sip! Me estoy manteniendo ocupado|P
383|@soyvedito soy una mierda egocentrista, sin rumbo fijo en la vida, que no merece mucho o casi nada... etc... ufff sono bien desahogarse|N
384|@TipicaLoca yo no me pierdo nadita ! ahora es formal ! en la mañana veo todo del cel pero no contesto ni subo nada !|NEU
385|@decanoypadre escuché bocinazos y no había empezado la jugada|NONE
386|@Reirtesalvaaa pero ni me conoce, aparte siempre me hablan los peores|N
387|Santiago no me hablo nunca más lo extraño|N
388|@Jullgallo no podes verlo por Vera+..? que horrible verlo sin relato uruguayo!|N
389|@sara17almada1 feliz cumple sara ! que lo pases muy lindo !|P
390|@victorita_fest para nada, ya arranque el segundo termo. Vengo de un finde largo, no da para calentarse. Buen dia|NEU
391|@RomanaFerrer Seguro que tienen miedo que llueva y se les mojen los datos|N
392|@victorita_fest te hice las caipis ayer y no fuiste|N
393|@FernandaDhb No tengo ni un peso ahorrado, voy a llorar|N
394|@juanamaro22 Tal cual. Muy difícil que se apliquen otras políticas de seguridad con mismo ministro convencido de que está bien lo hecho|N
395|@jazzaldia amigos deseo establecer contacto con uds. Agradezco me envíen inbox mail, enviaré material de mi musica|NONE
396|Necesito volver a Samsung por más de que iPhone tenga tremendo sistema operativo no me permite ser tan libre como galaxy|NEU
397|@victorita_fest Si, justo ese que comi estaba tremendo. Bueno pasame la dir por interno|P
398|husmeando en terra a ver que se ve|NEU
399|Va estar lindo el veranooo aca|P
400|@Rosua15Ad a la gente le cuesta eresarse en una encuesta ! se sienten limitados...|N
401|Qué emoción! Acabo de conocer al fenómeno @rusomyc y es veterinario de mi Lolo! Preparate para mis consultas cotidianas jeje|P
402|Los pequeños detalles, crean grandes sentimientos.|P
403|@harrycourage fue por una buena causa !! no me malinterpretes|NEU
404|@jeansuarez33 tenemos que disfrutar hoy es rl ultimo dia de cel|P
405|@corosenlamosta bueno... vos lo escribiste, yo lo leí. Me hizo acordar a cosas, mala mía|N
406|@_mariajosee_ Hola, te pedimos disculpas! Por favor envianos tu mail de usuario por MD para que verifiquemos qué sucedió. Saludos.|NONE
407|@kaunistalvi Hola, ¿pudiste cancelar tu pedido? Siempre tenés disponible nuestro chat en la web para consultas más urgentes. Saludos!|NONE
408|Que bueno ver a personas que te alegran Aunque sean sólo 2 minutos|P
409|@mercitextil Te pedimos disculpas Por favor envianos tu mail de usuario por MD para que el equipo de atención al cliente te contacte.|NONE
410|@cuervotinelli Buenas noches que descanses !!,12 días para verte;3, prometo ésta vez quedarme hasta el final del programa así te conozco|P
411|@salocinuy @Agronegocios_Uy creo que raúl no se va a presentar.... por lo menos por ahora !|NONE
412|Recién llego del trabajo me perdí el directo de zelda @juandiazdelgado|N
413|@MHackem @mechibasso Tampoco es para tanto, vienen en pack de 2X1 con vaso incluido y es más costo-efectivo|P
414|@mechibasso ¿el tercer dormitorio es para invitados?|NONE
415|@mechibasso ¡Ugh! Eso fue un golpe bajo. Nunca visto, nunca visto... no... excepcional, único, original, exclusivo... @MHackem|NEU
416|@Adri_tranqui gracias ! que tengas un lindo día también !|P
417|@ebelgeri sobre todo la parte de la nota q dice q hay q pasarsela a los del mismo color, algo q para Uruguay es revolucionario|N
418|@RoSo_54 @Adri_tranqui ya estoy pronto ! la cucha despejada !|P
419|@deejay_madox ajajjaja era de imaginarse, ir hasta allá y no tomar nada es un embole, tremenda joda me perdi|N
420|Caminar no sólo es bueno para la salud Sino tmb para el bolsillo|P
421|@TipicaLoca @vmayo72 hola ! algunos han cambiado varias veces de nombre...|NONE
422|@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca 2 copas del mundo, 2 olimpiadas y 15 copas américas|P
423|@ToloTelli14 @BrandonLemusV @CaioTeensarta @marca y la ultima tuya hace 15.|NONE
424|@cuervotinelli Papá se me esta complicando el trámite ..TE NECESITO MÁS QUE NUNCA.te juro que me siento re solo , quiero una familia|N
